city_name;latitude;longitude;department_name;department_number;region_name;region_number;region_name_raw;city_name_raw;city_population
foncine le bas;46.632541823;6.029840241;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Foncine-le-Bas;198
la frasnee;46.561602478;5.801796528;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;La Frasnée;40
frebuans;46.649827516;5.483604886;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Frébuans;384
gendrey;47.196649705;5.684898076;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Gendrey;432
genod;46.357353064;5.5289469350000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Genod;74
gevry;47.035327626;5.445557421;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Gevry;724
gredisans;47.162128497;5.516941245;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Gredisans;132
jouhe;47.140124013;5.485684516;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Jouhe;536
lac des rouges truites;46.60065047;6.010011107;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Lac-des-Rouges-Truites;392
lajoux;46.391447954;6.009039108;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Lajoux;295
lamoura;46.40823671;5.984038967;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Lamoura;654
le latet;46.803119068;5.940781302;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Le Latet;89
marnoz;46.953297707;5.836372293;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Marnoz;391
menetru le vignoble;46.774354455;5.63503653;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Menétru-le-Vignoble;162
menotey;47.167934511;5.5021160810000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Menotey;309
moirans en montagne;46.439030252;5.738233396;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Moirans-en-Montagne;2138
montagna le reconduit;46.455127161;5.390963459;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montagna-le-Reconduit;111
montbarrey;47.021128569;5.637898735;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montbarrey;306
monteplain;47.159291922;5.711273737;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Monteplain;143
montmorot;46.686944498;5.519930879;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montmorot;3154
mont sous vaudrey;46.963464671;5.594681926;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Mont-sous-Vaudrey;1295
mutigney;47.282179463;5.530310611;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Mutigney;174
ney;46.733269611;5.8860331210000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Ney;601
oussieres;46.91476086;5.5983525;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Oussières;237
la pesse;46.286598529;5.852910175;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;La Pesse;330
le pin;46.708738989;5.569799328;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Le Pin;237
plenise;46.815727552;6.019918298;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Plénise;63
pointre;47.222088116;5.490201167;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Pointre;125
premanon;46.454237047;6.034414347;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Prémanon;1222
publy;46.629380994;5.651355043;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Publy;279
ranchot;47.158818568;5.718439872;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Ranchot;508
ravilloles;46.433165106;5.799597361;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Ravilloles;450
relans;46.766295135;5.438254326;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Relans;345
la rixouse;46.468628782;5.869772822;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;La Rixouse;190
rix;46.762187152;6.055388051;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Rix;80
rochefort sur nenon;47.122707197;5.556668966;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Rochefort-sur-Nenon;684
rogna;46.327958129;5.743416191;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Rogna;237
romain;47.208130492;5.718176634;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Romain;224
romange;47.160567139;5.594062305;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Romange;205
rosay;46.533842963;5.45228413;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Rosay;121
saffloz;46.669487801;5.862961349;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saffloz;89
st amour;46.43748493;5.336187808;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Amour;2368
saligney;47.222572814;5.6371171780000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saligney;191
sergenon;46.902431319;5.466598938;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Sergenon;54
thervay;47.2404251;5.609355488;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Thervay;386
thoiria;46.519953715;5.745508018;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Thoiria;184
toulouse le chateau;46.821901729;5.583200112;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Toulouse-le-Château;213
tourmont;46.866454335;5.666886157;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Tourmont;450
vaux les st claude;46.354438534;5.7330929610000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Vaux-lès-Saint-Claude;673
vers en montagne;46.822604146;5.912529103;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Vers-en-Montagne;226
abergement le petit;46.906556941;5.696846623;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Abergement-le-Petit;50
abergement les thesy;46.913425736;5.946167798;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Abergement-lès-Thésy;51
viry;46.297269989;5.730985713;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Viry;883
amange;47.167494802;5.564771256;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Amange;445
archelange;47.148466824;5.521066454;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Archelange;217
asnans beauvoisin;46.937234417;5.396578371;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Asnans-Beauvoisin;735
audelange;47.140516113;5.58435767;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Audelange;263
augerans;47.02653742;5.584095141;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Augerans;184
balanod;46.455826956;5.350357186;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Balanod;344
la barre;47.157009393;5.692145107;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;La Barre;245
biefmorin;46.903049787;5.530102681;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Biefmorin;97
blye;46.628316978;5.695987819;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Blye;166
bois d amont;46.536207766;6.127395851;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Bois-d'Amont;1653
bois de gand;46.826650761;5.500783115;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Bois-de-Gand;58
la boissiere;46.42040782;5.522299138;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;La Boissière;71
bonnefontaine;46.731998664;5.746703121;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Bonnefontaine;118
brans;47.224141752;5.573025706;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Brans;202
brevans;47.10057367;5.522703497;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Brevans;697
briod;46.663637616;5.625005295;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Briod;207
broissia;46.356486646;5.432909561;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Broissia;59
chainee des coupis;46.922343436;5.434999475;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Chaînée-des-Coupis;186
champagne sur loue;47.033539228;5.806691198;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Champagne-sur-Loue;120
chatenois;47.150196909;5.546304287;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Châtenois;413
chilly le vignoble;46.659846137;5.496346268;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Chilly-le-Vignoble;600
cize;46.719571584;5.921060965;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Cize;809
coiserette;46.337983066;5.825416758;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Coiserette;50
condamine;46.650093736;5.434752513;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Condamine;249
condes;46.330516762;5.61663082;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Condes;116
conliege;46.651355812;5.612143986;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Conliège;656
cornod;46.30810638;5.54761903;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Cornod;214
cousance;46.533809857;5.377395195;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Cousance;1293
cuisia;46.54693231;5.40479785;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Cuisia;389
les essards taignevaux;46.903920428;5.415925035;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Les Essards-Taignevaux;246
evans;47.179565219;5.765159236;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Évans;666
le fied;46.773775815;5.7172821670000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Le Fied;188
fontainebrux;46.697279739;5.437552961;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Fontainebrux;206
fort du plasne;46.622899996;5.981493213;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Fort-du-Plasne;466
foucherans;47.085629328;5.444439868;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Foucherans;2279
fraisans;47.124708343;5.756915246;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Fraisans;1184
frasne les meulieres;47.196912821;5.503256346;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Frasne-les-Meulières;107
gatey;46.945798012;5.455830006;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Gatey;362
grozon;46.889589257;5.690385412;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Grozon;382
largillay marsonnay;46.555763684;5.665946076;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Largillay-Marsonnay;135
lavans les dole;47.155362171;5.634773587;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Lavans-lès-Dole;332
lescheres;46.460418597;5.829219838;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Leschères;204
loisia;46.494169384;5.462316684;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Loisia;153
lombard;46.783742955;5.506148718;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Lombard;212
longwy sur le doubs;46.965472424;5.354364253;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Longwy-sur-le-Doubs;490
la marre;46.734085954;5.702825962;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;La Marre;355
martigna;46.389577673;5.70093268;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Martigna;198
maynal;46.566951722;5.413477009;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Maynal;335
meussia;46.49498063;5.738796192;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Meussia;433
miery;46.806308909;5.66616702;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Miéry;146
moiron;46.635007476;5.559628268;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Moiron;128
montcusel;46.355819148;5.664059892;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montcusel;147
montfleur;46.333469109;5.445867103;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montfleur;165
montmarlon;46.87319033;5.966410619;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montmarlon;33
mont sur monnet;46.703897076;5.844934673;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Mont-sur-Monnet;217
nogna;46.603089021;5.642652493;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Nogna;303
onglieres;46.80239416;6.000018252;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Onglières;64
orchamps;47.154104908;5.668174144;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Orchamps;1076
ougney;47.240896133;5.660045721;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Ougney;413
ounans;46.990743544;5.6631479;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Ounans;336
perrigny;46.676600229;5.599336582;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Perrigny;1518
pillemoine;46.704421488;5.908235226;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Pillemoine;62
plenisette;46.803903858;6.016260873;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Plénisette;22
pleure;46.916172683;5.460578932;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Pleure;438
reithouse;46.559635043;5.555742509;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Reithouse;52
annay sur serein;47.728173034;3.963052966;yonne;89;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Annay-sur-Serein;201
ruffey sur seille;46.729508688;5.4962872560000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Ruffey-sur-Seille;764
appoigny;47.866327406;3.520314708;yonne;89;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Appoigny;3170
st lothain;46.828170789;5.639548972;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Lothain;455
arces dilo;48.098619782;3.594116199;yonne;89;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Arces-Dilo;608
armeau;48.047722951;3.337288949;yonne;89;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Armeau;769
salins les bains;46.949251373;5.898624231;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Salins-les-Bains;2471
asquins;47.48782446;3.747207735;yonne;89;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Asquins;285
sapois;46.747205894;5.946695744;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Sapois;400
avallon;47.482445912;3.916288448;yonne;89;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Avallon;6387
baon;47.861694527;4.137818375;yonne;89;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Baon;61
bellechaume;48.053272223;3.582371411;yonne;89;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Bellechaume;439
sellieres;46.825299232;5.556365329;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Sellières;728
beugnon;48.019619165;3.795732839;yonne;89;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Beugnon;293
